ticker,time,open,high,low,close,Volume
IMH,02/03/2026,50.5,50.75,49.5,49.95,4079929
IMH,09/03/2026,49.75,51.25,49,51.25,3846989
IMH,16/03/2026,51.25,52,50.25,50.75,690578
IMH,23/03/2026,50.5,51.25,45.4,47.95,1162821
IMH,30/03/2026,47.85,49.5,47.85,49.4,328387
IMH,07/04/2026,49.4,52,49,51.75,528508
IMH,13/04/2026,52,52,47.5,48.8,4881064
IMH,20/04/2026,49,50,48.25,49.75,394860
IMH,27/04/2026,49.7,49.75,49.1,49.5,4301805
IMH,04/05/2026,49.3,50,48.5,50,645401
IMH,11/05/2026,50,51,49.25,49.7,1111780
IMH,18/05/2026,49.7,50.5,49,50,1071911
IMH,25/05/2026,50,51.75,49.8,50.5,2046145
IMH,02/06/2026,50.5,53,50.5,53,782154
IMH,08/06/2026,53,54,52.5,53.25,114748
